district_id,district,school_id,school,grade,scheduled_start,actual_start,mode_1,mode_2,mode_3,mode_4,mode_5,mode_6,mode_7,mode_8,mode_9,mode_10,days_1,days_2,days_3,days_4,days_5,days_6,days_7,days_8,days_9,days_10,survey_date
613,Brantley County,1050,Brantley County High School,09-12 ,8/4/2020,8/6/2020,Hybrid,Hybrid,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,5,14,,,,,,,,,9/7/2021 9:46
613,Brantley County,2050,Hoboken Elementary School,PK-06 ,8/4/2020,8/6/2020,Hybrid,Hybrid,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,5,14,,,,,,,,,9/7/2021 9:46
613,Brantley County,3050,Nahunta Primary School,PK-03 ,8/4/2020,8/6/2020,Hybrid,Hybrid,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,5,14,,,,,,,,,9/7/2021 9:46
614,Brooks County,110,Brooks County High School,06-12 ,8/6/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/2/2021 2:37
614,Brooks County,193,Quitman Elementary School,KK-05 ,8/6/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/2/2021 2:37
614,Brooks County,197,Brooks County Middle School,06-08 ,8/6/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/2/2021 2:37
614,Brooks County,393,North Brooks Elementary School,KK-05 ,8/6/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/2/2021 2:37
614,Brooks County,394,Delta Innovative School,06-12 ,8/6/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/2/2021 2:37
614,Brooks County,395,Brooks County Early Learning Center,PK-PK ,8/6/2020,9/8/2020,,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/2/2021 2:37
615,Bryan County,101,Dr. George Washington Carver Elementary School,04-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,182,Richmond Hill High School,09-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,199,Richmond Hill Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,202,Richmond Hill Primary School,PK-01 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,282,Lanier Primary School,PK-01 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,286,Bryan County Elementary School,02-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,302,Richmond Hill Elementary School,02-03 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,402,Bryan County Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,502,Bryan County High School,09-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,503,McAllister Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
615,Bryan County,504,Frances Meeks Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/13/2021 6:23
616,Bulloch County,100,Mill Creek Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,107,Nevils Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,198,William James Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,199,Langston Chapel Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,200,Brooklet Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,203,Southeast Bulloch High School,PK-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,299,Langston Chapel Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,300,Southeast Bulloch Middle School,06-08 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,399,Portal Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,2050,Julia P. Bryant Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,2054,Statesboro High School,PK-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,3054,Stilson Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,4052,Portal Middle/High School,06-12 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,5050,Mattie Lively Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
616,Bulloch County,5054,Sallie Zetterower Elementary School,PK-05 ,8/3/2020,8/17/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/29/2021 8:26
617,Burke County,104,Blakeney Elementary,03-05 ,7/4/2020,8/8/2020,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,4,4,2,2,,,,,,6/28/2021 7:54
617,Burke County,188,Burke County Middle School,06-08 ,7/4/2020,8/8/2020,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,4,4,2,2,,,,,,6/28/2021 7:54
617,Burke County,196,S G A Elementary School,PK-05 ,7/4/2020,8/8/2020,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,4,4,2,2,,,,,,6/28/2021 7:54
617,Burke County,288,Burke County High School,09-12 ,7/4/2020,8/8/2020,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,Hybrid,Hybrid,Hybrid,Hybrid,Hybrid,,12,12,8,7,15,11,13,10,8,6/28/2021 7:54
617,Burke County,2056,Waynesboro Primary School,PK-02 ,7/4/2020,8/8/2020,Virtual,Hybrid,Hybrid,Hybrid,Hybrid,In-person,In-person,In-person,In-person,In-person,,4,4,2,2,,,,,,6/28/2021 7:54
618,Butts County,100,Henderson Middle School,06-08 ,8/17/2020,8/17/2020,Hybrid,Hybrid,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,11,4,,,,7,,,,,6/28/2021 4:56
618,Butts County,104,Hampton L. Daughtry Elementary School,PK-05 ,8/17/2020,8/17/2020,Hybrid,Hybrid,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,11,4,,,,7,,,,,6/28/2021 4:56
618,Butts County,108,Stark Elementary School,PK-05 ,8/17/2020,8/17/2020,Hybrid,Hybrid,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,11,4,,,,7,,,,,6/28/2021 4:56
618,Butts County,111,Jackson Elementary School,PK-05 ,8/17/2020,8/17/2020,Hybrid,Hybrid,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,11,4,,,,7,,,,,6/28/2021 4:56
618,Butts County,190,Jackson High School,09-12 ,8/17/2020,8/17/2020,Hybrid,Hybrid,In-person,In-person,Hybrid,Hybrid,In-person,In-person,In-person,In-person,11,4,,,2,7,,,,,6/28/2021 4:56
619,Calhoun County,113,Calhoun County High School,09-12 ,8/3/2020,9/8/2020,,Virtual,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 3:18
619,Calhoun County,179,Calhoun County Elementary School,PK-05 ,8/3/2020,9/8/2020,,Virtual,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 3:18
619,Calhoun County,213,Calhoun County Middle School,06-08 ,8/3/2020,9/8/2020,,Virtual,Virtual,Virtual,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 3:18
620,Camden County,100,Mamie Lou Gross Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,105,Saint Marys Middle School,06-08 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,110,Saint Marys Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,182,Camden Middle School,06-08 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,187,Crooked River Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,189,Matilda Harris Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,192,Woodbine Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,193,Kingsland Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,195,David L Rainer Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,197,Sugarmill Elementary,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,295,Camden County High School,09-12 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
620,Camden County,495,Mary Lee Clark Elementary School,PK-05 ,8/3/2020,8/4/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,6/28/2021 10:01
621,Candler County,101,Metter High School,09-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 8:25
621,Candler County,102,Metter Middle School,06-08 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 8:25
621,Candler County,302,Metter Elementary School,PK-05 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 8:25
621,Candler County,303,Metter Career Academy,06-12 ,8/3/2020,8/3/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 8:25
622,Carroll County,100,Sharp Creek Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,101,Bowdon Middle School,06-08 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,102,Temple Middle School,06-08 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,112,KidsPeace,04-12 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,115,Providence Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,176,Mount Zion Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,177,Central Middle School,06-08 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,189,Temple High School,09-12 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,198,Bay Springs Middle School,06-08 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,208,Mt. Zion Middle School,06-08 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,212,Mt. Zion High School,09-12 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,305,Villa Rica Middle,06-08 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,377,Roopville Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,405,Ithica Elementary,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,477,Whitesburg Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,605,Glanton-Hindsman Elementary,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,705,Villa Rica Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,1054,Temple Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,2050,Bowdon Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,2052,Central High School,09-12 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,3050,Bowdon High School,09-12 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,5050,Central Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,5052,Sand Hill Elementary School,PK-05 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
622,Carroll County,5054,Villa Rica High School,09-12 ,8/4/2020,8/24/2020,In-person,In-person,In-person,In-person,Hybrid,In-person,In-person,In-person,In-person,In-person,,,,,5,,,,,,6/30/2021 7:09
623,Catoosa County,100,Ringgold Primary School,PK-02 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,102,Battlefield Primary,PK-02 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,103,Battlefield Elementary School,03-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,105,Woodstation Elementary School,PK-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,109,Heritage High School,09-12 ,8/10/2020,8/24/2020,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Virtual,Virtual,Hybrid,In-person,In-person,3,,,9,9,,,6,,,7/5/2021 1:17
623,Catoosa County,185,Tiger Creek Elementary School,PK-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,205,Heritage Middle School,06-08 ,8/10/2020,8/24/2020,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Virtual,Virtual,Hybrid,In-person,In-person,3,,,9,9,,,6,,,7/5/2021 1:17
623,Catoosa County,1050,Boynton Elementary School,PK-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,1052,Lakeview-Fort Oglethorpe High School,09-12 ,8/10/2020,8/24/2020,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Virtual,Virtual,Hybrid,In-person,In-person,3,,,9,9,,,6,,,7/5/2021 1:17
623,Catoosa County,1054,West Side Elementary School,PK-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,2552,Lakeview Middle School,06-08 ,8/10/2020,8/24/2020,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Virtual,Virtual,Hybrid,In-person,In-person,3,,,9,9,,,6,,,7/5/2021 1:17
623,Catoosa County,3050,Cloud Springs Elementary School,PK-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,3052,Ringgold Elementary School,03-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,4052,Ringgold High School,09-12 ,8/10/2020,8/24/2020,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Virtual,Virtual,Hybrid,In-person,In-person,3,,,9,9,,,6,,,7/5/2021 1:17
623,Catoosa County,5050,Graysville Elementary School,PK-05 ,8/10/2020,8/24/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,7/5/2021 1:17
623,Catoosa County,5052,Ringgold Middle School,06-08 ,8/10/2020,8/24/2020,Hybrid,Virtual,Virtual,Hybrid,Hybrid,Virtual,Virtual,Hybrid,In-person,In-person,3,,,9,9,,,6,,,7/5/2021 1:17
624,Charlton County,112,Bethune Middle School,04-08 ,8/10/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/7/2021 9:50
624,Charlton County,199,Folkston Elementary School,PK-03 ,8/10/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/7/2021 9:50
624,Charlton County,287,Charlton County High School,09-12 ,8/10/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/7/2021 9:50
624,Charlton County,4050,St. George Elementary School,PK-06 ,8/10/2020,8/10/2020,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,In-person,,,,,,,,,,,9/7/2021 9:50
625,Savannah-Chatham County,101,Johnson High School,09-12 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,107,UHS of Savannah Coastal Harbor Treatment Center,PK-12 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,109,Coastal Empire Montessori Charter School,KK-05 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,115,Woodville-Tompkins Technical and Career High School,PK-12 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,116,Pulaski Elementary SChool,PK-05 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,117,New Hampstead High School,09-12 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,118,Oglethorpe Charter School,06-08 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,124,The STEM Academy at Bartlett,06-08 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,125,Tybee Island Maritime Academy School,KK-06 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,128,Savannah Classical Academy Charter School,KK-08 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,192,Esther F. Garrison School for the Arts,PK-08 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,194,Georgetown School,PK-08 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
625,Savannah-Chatham County,197,Garden City Elementary School,PK-05 ,8/19/2020,8/19/2020,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,Virtual,,,,,,,,,,,6/28/2021 7:50
